user_1,user_2,relationship,closeness
101,16,friend,0.747652972480713
16,208,friend,0.6478628233127586
208,16,friend,0.6478628233127586
17,378,neighbor,0.1837605095342708
378,17,acquaintance,0.1837605095342708
17,490,neighbor,0.24361754937671237
490,17,acquaintance,0.24361754937671237
17,508,friend,0.8848020757612667
508,17,friend,0.8848020757612667
17,808,friend,0.8615727496717491
808,17,friend,0.8615727496717491
17,991,friend,0.9800155232508664
991,17,friend,0.9800155232508664
17,997,friend,0.7061903848624478
997,17,friend,0.7061903848624478
17,337,child,0.9
337,17,parent,0.9
17,893,neighbor,0.3323598158186504
893,17,client,0.3323598158186504
17,379,partner,0.002616816149784207
379,17,neighbor,0.002616816149784207
17,427,friend,0.6640635103930248
427,17,friend,0.6640635103930248
17,393,friend,0.7954117299761885
393,17,friend,0.7954117299761885
17,148,child,0.9
148,17,parent,0.9
17,995,client,0.3864574595175339
995,17,client,0.3864574595175339
17,971,partner,0.15925723286097493
971,17,partner,0.15925723286097493
18,20,father,0.9
20,18,child,0.9
18,27,parent,0.9
27,18,child,0.9
18,901,partner,0.30121819664446237
901,18,neighbor,0.30121819664446237
18,179,friend,0.8282893393185611
179,18,friend,0.8282893393185611
18,621,partner,0.44387969403504957
621,18,client,0.44387969403504957
18,78,colleague,0.6
78,18,colleague,0.6
18,678,friend,0.8099742695939511
678,18,friend,0.8099742695939511
18,639,neighbor,0.20766954484265787
639,18,client,0.20766954484265787
18,661,acquaintance,0.3104017216737407
661,18,acquaintance,0.3104017216737407
18,696,friend,0.7047439599887242
696,18,friend,0.7047439599887242
18,830,friend,0.8997554184821066
830,18,friend,0.8997554184821066
18,123,father,0.9
123,18,child,0.9
18,927,acquaintance,0.2536916563601738
927,18,acquaintance,0.2536916563601738
19,20,friend,0.634427082956079
20,19,friend,0.634427082956079
19,26,neighbor,0.337367757503462
26,19,neighbor,0.337367757503462
19,640,child,0.9
640,19,parent,0.9
19,800,child,0.9
800,19,parent,0.9
19,940,acquaintance,0.2742874818372402
940,19,partner,0.2742874818372402
19,716,neighbor,0.28566515521366387
716,19,client,0.28566515521366387
19,130,child,0.9
130,19,parent,0.9
19,309,partner,0.17880210611910685
309,19,neighbor,0.17880210611910685
19,869,child,0.9
869,19,parent,0.9
19,43,friend,0.6562356903797348
43,19,friend,0.6562356903797348
19,400,child,0.9
400,19,parent,0.9
19,522,child,0.9
522,19,parent,0.9
19,731,friend,0.7913853908871761
731,19,friend,0.7913853908871761
19,949,child,0.9
949,19,parent,0.9
19,29,acquaintance,0.2502409067343045
29,19,acquaintance,0.2502409067343045
19,424,partner,0.16724844021296154
424,19,neighbor,0.16724844021296154
19,426,child,0.9
426,19,parent,0.9
19,612,partner,0.0008918940504806794
612,19,partner,0.0008918940504806794
19,877,friend,0.6197579028463787
877,19,friend,0.6197579028463787
19,929,friend,0.6932738488897051
929,19,friend,0.6932738488897051
20,25,child,0.9
25,20,parent,0.9
20,26,partner,0.39581355036022886
26,20,partner,0.39581355036022886
20,74,child,0.9
74,20,parent,0.9
20,329,child,0.9
329,20,parent,0.9
20,686,child,0.9
686,20,parent,0.9
20,968,neighbor,0.07587325201815348
968,20,neighbor,0.07587325201815348
20,492,child,0.9
492,20,parent,0.9
20,854,friend,0.8791845551746017
854,20,friend,0.8791845551746017
20,123,friend,0.9478219257170102
123,20,friend,0.9478219257170102
20,429,child,0.9
429,20,parent,0.9
20,309,partner,0.10987536597966935
309,20,client,0.10987536597966935
20,712,neighbor,0.40037788247535555
712,20,neighbor,0.40037788247535555
20,970,partner,0.42227790379550045
970,20,partner,0.42227790379550045
20,774,child,0.9
774,20,parent,0.9
20,828,neighbor,0.47773040309113857
828,20,neighbor,0.47773040309113857
20,198,client,0.3040950983321181
198,20,neighbor,0.3040950983321181
20,275,partner,0.385257103330826
275,20,neighbor,0.385257103330826
21,23,friend,0.6696778498439289
23,21,friend,0.6696778498439289
21,29,partner,0.050904158128016186
29,21,neighbor,0.050904158128016186
21,926,colleague,0.6
926,21,colleague,0.6
21,322,friend,0.6963446292678512
322,21,friend,0.6963446292678512
21,486,colleague,0.6
486,21,colleague,0.6
21,415,friend,0.6289604604956713
415,21,friend,0.6289604604956713
21,294,friend,0.6314217545837075
294,21,friend,0.6314217545837075
21,127,friend,0.5301593545150052
127,21,friend,0.5301593545150052
21,34,friend,0.7334872128404508
34,21,friend,0.7334872128404508
21,532,friend,0.9934061212666166
532,21,friend,0.9934061212666166
21,113,friend,0.5918899443751469
113,21,friend,0.5918899443751469
21,806,colleague,0.6
806,21,colleague,0.6
21,879,friend,0.5709484922324961
879,21,friend,0.5709484922324961
21,957,acquaintance,0.061530795084682344
957,21,acquaintance,0.061530795084682344
21,829,friend,0.9460287870594017
829,21,friend,0.9460287870594017
21,123,parent,0.9
123,21,child,0.9
22,25,client,0.14809359260728017
25,22,acquaintance,0.14809359260728017
22,30,parent,0.9
30,22,child,0.9
22,215,acquaintance,0.04484245779195417
215,22,acquaintance,0.04484245779195417
22,89,neighbor,0.05494155545597068
89,22,client,0.05494155545597068
22,837,friend,0.5435550013382928
837,22,friend,0.5435550013382928
22,136,friend,0.544574009551121
136,22,friend,0.544574009551121
22,502,acquaintance,0.10801653905193637
502,22,client,0.10801653905193637
22,438,father,0.9
438,22,child,0.9
22,450,father,0.9
450,22,child,0.9
22,496,parent,0.9
496,22,child,0.9
22,898,client,0.10850904427191793
898,22,acquaintance,0.10850904427191793
22,767,friend,0.9983903588254852
767,22,friend,0.9983903588254852
22,353,friend,0.7875438406363378
353,22,friend,0.7875438406363378
22,836,friend,0.8250435082071307
836,22,friend,0.8250435082071307
22,910,father,0.9
910,22,child,0.9
22,208,friend,0.6290494753890983
208,22,friend,0.6290494753890983
22,178,friend,0.643924202218038
178,22,friend,0.643924202218038
22,724,father,0.9
724,22,child,0.9
22,415,friend,0.8564105399689255
415,22,friend,0.8564105399689255
22,527,neighbor,0.1417387716256449
527,22,partner,0.1417387716256449
22,635,friend,0.731017651247131
635,22,friend,0.731017651247131
22,650,father,0.9
650,22,child,0.9
22,906,father,0.9
906,22,child,0.9
22,729,colleague,0.6
729,22,colleague,0.6
22,141,neighbor,0.22987195626903872
141,22,neighbor,0.22987195626903872
22,265,father,0.9
265,22,child,0.9
22,290,father,0.9
290,22,child,0.9
23,27,colleague,0.6
27,23,colleague,0.6
23,31,father,0.9
31,23,child,0.9
23,886,friend,0.6854438115918439
886,23,friend,0.6854438115918439
23,974,parent,0.9
974,23,child,0.9
23,766,parent,0.9
766,23,child,0.9
23,896,friend,0.640234002538832
896,23,friend,0.640234002538832
23,163,parent,0.9
163,23,child,0.9
23,669,friend,0.6452677692475631
669,23,friend,0.6452677692475631
23,376,friend,0.9332690556468473
376,23,friend,0.9332690556468473
23,892,client,0.02000432964808413
892,23,acquaintance,0.02000432964808413
23,172,client,0.3386893736852375
172,23,acquaintance,0.3386893736852375
23,947,friend,0.768369444249474
947,23,friend,0.768369444249474
23,520,friend,0.8490076666053106
520,23,friend,0.8490076666053106
23,819,friend,0.996650635833478
819,23,friend,0.996650635833478
24,27,neighbor,0.307609258558558
27,24,acquaintance,0.307609258558558
24,28,child,0.9
28,24,parent,0.9
24,32,child,0.9
32,24,parent,0.9
24,613,child,0.9
613,24,parent,0.9
24,844,friend,0.8462506297647912
844,24,friend,0.8462506297647912
24,58,child,0.9
58,24,parent,0.9
24,63,colleague,0.6
63,24,colleague,0.6
24,274,child,0.9
274,24,parent,0.9
24,920,child,0.9
920,24,parent,0.9
24,130,child,0.9
130,24,parent,0.9
24,212,client,0.14183425251091303
212,24,partner,0.14183425251091303
24,144,friend,0.6767648503217611
144,24,friend,0.6767648503217611
24,432,child,0.9
432,24,parent,0.9
24,397,friend,0.9735570348721381
397,24,friend,0.9735570348721381
24,616,friend,0.9417058568978368
616,24,friend,0.9417058568978368
24,789,child,0.9
789,24,parent,0.9
24,965,child,0.9
965,24,parent,0.9
24,891,acquaintance,0.3169963739941261
891,24,partner,0.3169963739941261
25,30,parent,0.9
30,25,child,0.9
25,31,parent,0.9
31,25,child,0.9
25,233,acquaintance,0.06675602433059702
233,25,acquaintance,0.06675602433059702
25,983,friend,0.6442685297989177
983,25,friend,0.6442685297989177
25,339,friend,0.9116535262785763
339,25,friend,0.9116535262785763
25,117,father,0.9
117,25,child,0.9
25,705,neighbor,0.07923205688051715
705,25,partner,0.07923205688051715
25,956,parent,0.9
956,25,child,0.9
25,716,father,0.9
716,25,child,0.9
25,869,friend,0.6051149596748917
869,25,friend,0.6051149596748917
25,506,partner,0.37602955628012846
506,25,acquaintance,0.37602955628012846
25,946,father,0.9
946,25,child,0.9
25,246,acquaintance,0.37889230367768534
246,25,partner,0.37889230367768534
26,80,child,0.9
80,26,parent,0.9
26,818,child,0.9
818,26,parent,0.9
26,158,child,0.9
158,26,parent,0.9
26,644,neighbor,0.28461928866245234
644,26,partner,0.28461928866245234
26,64,friend,0.8712672166599336
64,26,friend,0.8712672166599336
26,154,friend,0.6235154705490005
154,26,friend,0.6235154705490005
26,129,friend,0.7734929174984142
129,26,friend,0.7734929174984142
26,429,client,0.19998294035449465
429,26,neighbor,0.19998294035449465
26,531,child,0.9
531,26,parent,0.9
26,454,acquaintance,0.23219656796225235
454,26,client,0.23219656796225235
26,646,child,0.9
646,26,parent,0.9
26,629,neighbor,0.23259891064371574
629,26,acquaintance,0.23259891064371574
26,639,partner,0.2997797503052395
639,26,acquaintance,0.2997797503052395
26,940,acquaintance,0.04476099630028385
940,26,partner,0.04476099630028385
26,872,child,0.9
872,26,parent,0.9
26,743,neighbor,0.4112806156449727
743,26,acquaintance,0.4112806156449727
26,867,client,0.009930240294968251
867,26,acquaintance,0.009930240294968251
27,30,partner,0.002471657616873235
30,27,client,0.002471657616873235
27,36,client,0.4236064873105199
36,27,partner,0.4236064873105199
27,496,acquaintance,0.45706249779476177
496,27,partner,0.45706249779476177
27,58,neighbor,0.20490527734514669
58,27,neighbor,0.20490527734514669
27,679,friend,0.7893190109832954
679,27,friend,0.7893190109832954
27,596,friend,0.5064222330763376
596,27,friend,0.5064222330763376
27,244,child,0.9
244,27,parent,0.9
27,489,partner,0.011827704880595036
489,27,client,0.011827704880595036
27,676,partner,0.1625315598113764
676,27,partner,0.1625315598113764
27,709,friend,0.6397603249954805
709,27,friend,0.6397603249954805
27,762,colleague,0.6
762,27,colleague,0.6
27,243,child,0.9
243,27,parent,0.9
27,295,child,0.9
295,27,parent,0.9
27,433,neighbor,0.0017272140224205423
433,27,acquaintance,0.0017272140224205423
27,695,friend,0.5413876131102202
695,27,friend,0.5413876131102202
27,708,friend,0.9382270401221627
708,27,friend,0.9382270401221627
27,697,neighbor,0.056403897931901203
697,27,acquaintance,0.056403897931901203
27,192,neighbor,0.37913101654378945
192,27,neighbor,0.37913101654378945
27,684,child,0.9
684,27,parent,0.9
28,30,parent,0.9
30,28,child,0.9
28,32,friend,0.6472026889087075
32,28,friend,0.6472026889087075
28,33,friend,0.5036698805916736
33,28,friend,0.5036698805916736
28,34,partner,0.22406376845482173
34,28,client,0.22406376845482173
28,37,father,0.9
37,28,child,0.9
28,582,colleague,0.6
582,28,colleague,0.6
