user_1,user_2,relationship,closeness
82,13,friend,0.9715102546522594
13,28,client,0.08675142164006977
28,13,neighbor,0.08675142164006977
13,73,child,0.9
73,13,parent,0.9
13,53,child,0.9
53,13,parent,0.9
13,80,colleague,0.6
80,13,colleague,0.6
14,18,friend,0.9687284494605417
18,14,friend,0.9687284494605417
14,19,friend,0.6121035851177112
19,14,friend,0.6121035851177112
14,21,acquaintance,0.36785434601910966
21,14,client,0.36785434601910966
14,55,child,0.9
55,14,parent,0.9
14,28,child,0.9
28,14,parent,0.9
14,57,child,0.9
57,14,parent,0.9
14,32,friend,0.6630438974968947
32,14,friend,0.6630438974968947
14,72,child,0.9
72,14,parent,0.9
15,16,friend,0.5058119041146997
16,15,friend,0.5058119041146997
15,18,client,0.0937485905405096
18,15,acquaintance,0.0937485905405096
15,19,friend,0.8612987691211205
19,15,friend,0.8612987691211205
15,26,friend,0.7700465021197673
26,15,friend,0.7700465021197673
16,20,acquaintance,0.09527597912401214
20,16,partner,0.09527597912401214
16,28,partner,0.3924581872517271
28,16,neighbor,0.3924581872517271
16,31,friend,0.7450265048108073
31,16,friend,0.7450265048108073
16,58,partner,0.2762174263114693
58,16,partner,0.2762174263114693
16,23,acquaintance,0.12333146960097408
23,16,partner,0.12333146960097408
16,49,partner,0.4563016288695986
49,16,neighbor,0.4563016288695986
17,19,parent,0.9
19,17,child,0.9
17,22,friend,0.8114661704689632
22,17,friend,0.8114661704689632
17,99,friend,0.7168656959273758
99,17,friend,0.7168656959273758
17,80,partner,0.3806489244048368
80,17,acquaintance,0.3806489244048368
17,65,parent,0.9
65,17,child,0.9
17,51,acquaintance,0.15952230782531734
51,17,client,0.15952230782531734
17,47,friend,0.8270015580322136
47,17,friend,0.8270015580322136
18,19,friend,0.6220734979549418
19,18,friend,0.6220734979549418
18,21,friend,0.7252905327383878
21,18,friend,0.7252905327383878
18,55,client,0.30591123752136923
55,18,client,0.30591123752136923
18,32,friend,0.6776103714010688
32,18,friend,0.6776103714010688
18,90,neighbor,0.4776600576492298
90,18,partner,0.4776600576492298
18,35,friend,0.684273792403888
35,18,friend,0.684273792403888
19,22,child,0.9
22,19,parent,0.9
19,23,friend,0.9776259466492554
23,19,friend,0.9776259466492554
19,24,neighbor,0.46469451494410674
24,19,neighbor,0.46469451494410674
19,80,acquaintance,0.001915585588977864
80,19,partner,0.001915585588977864
19,40,colleague,0.6
40,19,colleague,0.6
20,22,friend,0.871112715918661
22,20,friend,0.871112715918661
20,24,mother,0.9
24,20,child,0.9
20,25,partner,0.09443220439012612
25,20,neighbor,0.09443220439012612
20,86,colleague,0.6
86,20,colleague,0.6
20,31,neighbor,0.2376147318005995
31,20,neighbor,0.2376147318005995
20,91,friend,0.606755730766622
91,20,friend,0.606755730766622
20,30,parent,0.9
30,20,child,0.9
21,22,friend,0.7267768338813729
22,21,friend,0.7267768338813729
21,91,father,0.9
91,21,child,0.9
21,45,neighbor,0.17708449709052548
45,21,client,0.17708449709052548
21,96,friend,0.5281548564861482
96,21,friend,0.5281548564861482
21,76,friend,0.8549792590170265
76,21,friend,0.8549792590170265
21,52,neighbor,0.3316189346498668
52,21,acquaintance,0.3316189346498668
21,60,parent,0.9
60,21,child,0.9
21,95,partner,0.3155266475633903
95,21,client,0.3155266475633903
21,56,friend,0.5771685975805664
56,21,friend,0.5771685975805664
21,69,father,0.9
69,21,child,0.9
22,23,mother,0.9
23,22,child,0.9
22,26,mother,0.9
26,22,child,0.9
22,27,friend,0.8672604654625493
27,22,friend,0.8672604654625493
22,34,acquaintance,0.4096129713347279
34,22,neighbor,0.4096129713347279
22,94,mother,0.9
94,22,child,0.9
22,36,colleague,0.6
36,22,colleague,0.6
22,25,mother,0.9
25,22,child,0.9
23,75,colleague,0.6
75,23,colleague,0.6
23,54,friend,0.9335855709928339
54,23,friend,0.9335855709928339
23,58,friend,0.8675129766211658
58,23,friend,0.8675129766211658
23,70,partner,0.19476004842378508
70,23,neighbor,0.19476004842378508
23,49,friend,0.553378658615767
49,23,friend,0.553378658615767
24,87,acquaintance,0.13081803454392948
87,24,acquaintance,0.13081803454392948
24,55,child,0.9
55,24,parent,0.9
24,91,friend,0.9985472874790513
91,24,friend,0.9985472874790513
24,97,child,0.9
97,24,parent,0.9
24,66,friend,0.5812875369992259
66,24,friend,0.5812875369992259
24,85,acquaintance,0.047685522187481455
85,24,acquaintance,0.047685522187481455
25,27,partner,0.25701001771703397
27,25,partner,0.25701001771703397
25,84,client,0.4123654548889409
84,25,partner,0.4123654548889409
25,82,friend,0.629687206552376
82,25,friend,0.629687206552376
25,65,friend,0.5521255169870436
65,25,friend,0.5521255169870436
26,27,child,0.9
27,26,parent,0.9
26,29,child,0.9
29,26,parent,0.9
26,30,friend,0.858688897542064
30,26,friend,0.858688897542064
26,87,friend,0.9889990313345992
87,26,friend,0.9889990313345992
26,49,child,0.9
49,26,parent,0.9
26,67,neighbor,0.3719247150332467
67,26,partner,0.3719247150332467
26,74,child,0.9
74,26,parent,0.9
26,97,child,0.9
97,26,parent,0.9
27,29,neighbor,0.07596162226619085
29,27,client,0.07596162226619085
27,31,friend,0.5302244839140319
31,27,friend,0.5302244839140319
27,71,friend,0.916646439881726
71,27,friend,0.916646439881726
27,79,client,0.46138488309094194
79,27,neighbor,0.46138488309094194
27,39,neighbor,0.08401817210036516
39,27,partner,0.08401817210036516
27,83,mother,0.9
83,27,child,0.9
28,31,neighbor,0.09541898161986273
31,28,partner,0.09541898161986273
28,33,child,0.9
33,28,parent,0.9
28,74,acquaintance,0.05076248962780999
74,28,client,0.05076248962780999
28,75,friend,0.5862006806388204
75,28,friend,0.5862006806388204
28,67,partner,0.4349231561123857
67,28,neighbor,0.4349231561123857
28,59,acquaintance,0.2736201395722327
59,28,neighbor,0.2736201395722327
29,33,friend,0.6884854932351535
33,29,friend,0.6884854932351535
29,34,partner,0.3687770040270696
34,29,partner,0.3687770040270696
29,80,friend,0.7334603115974179
80,29,friend,0.7334603115974179
29,75,neighbor,0.1339129185243329
75,29,client,0.1339129185243329
29,87,friend,0.6497854451297358
87,29,friend,0.6497854451297358
29,58,parent,0.9
58,29,child,0.9
30,33,child,0.9
33,30,parent,0.9
30,73,child,0.9
73,30,parent,0.9
30,82,friend,0.7579231083322675
82,30,friend,0.7579231083322675
30,49,colleague,0.6
49,30,colleague,0.6
30,88,friend,0.8617481026902081
88,30,friend,0.8617481026902081
30,79,child,0.9
79,30,parent,0.9
31,33,friend,0.8383110697962941
33,31,friend,0.8383110697962941
31,54,child,0.9
54,31,parent,0.9
31,65,acquaintance,0.11532144482268436
65,31,neighbor,0.11532144482268436
32,33,child,0.9
33,32,parent,0.9
32,36,friend,0.9453797493995085
36,32,friend,0.9453797493995085
32,37,partner,0.4578003178201286
37,32,partner,0.4578003178201286
32,64,friend,0.5344388406309821
64,32,friend,0.5344388406309821
32,41,friend,0.9464015587368299
41,32,friend,0.9464015587368299
32,55,acquaintance,0.34172363690313984
55,32,neighbor,0.34172363690313984
32,66,friend,0.8639152855807886
66,32,friend,0.8639152855807886
33,34,acquaintance,0.3529740023182833
34,33,acquaintance,0.3529740023182833
33,35,mother,0.9
35,33,child,0.9
33,37,friend,0.8668215556634982
37,33,friend,0.8668215556634982
33,54,friend,0.6099924639802161
54,33,friend,0.6099924639802161
33,39,partner,0.008198915525220063
39,33,acquaintance,0.008198915525220063
33,73,partner,0.06644437127253405
73,33,acquaintance,0.06644437127253405
34,35,client,0.3092469188040548
35,34,client,0.3092469188040548
34,37,friend,0.6805695605746449
37,34,friend,0.6805695605746449
34,38,father,0.9
38,34,child,0.9
34,58,father,0.9
58,34,child,0.9
34,42,father,0.9
42,34,child,0.9
34,83,parent,0.9
83,34,child,0.9
34,84,parent,0.9
84,34,child,0.9
34,90,neighbor,0.39167794524128063
90,34,neighbor,0.39167794524128063
34,86,client,0.2167387543971045
86,34,neighbor,0.2167387543971045
35,36,neighbor,0.09840003498131472
36,35,partner,0.09840003498131472
35,39,neighbor,0.08231769009263573
39,35,client,0.08231769009263573
35,47,friend,0.8337387884236531
47,35,friend,0.8337387884236531
35,49,acquaintance,0.0061475891543991135
49,35,acquaintance,0.0061475891543991135
35,68,partner,0.0903249174125843
68,35,neighbor,0.0903249174125843
35,56,client,0.4490396251255482
56,35,client,0.4490396251255482
35,45,friend,0.834942155984124
45,35,friend,0.834942155984124
36,37,client,0.30388938435372703
37,36,client,0.30388938435372703
36,39,neighbor,0.19133929618144357
39,36,neighbor,0.19133929618144357
36,41,partner,0.02578863355861505
41,36,client,0.02578863355861505
36,50,client,0.4098510402545741
50,36,partner,0.4098510402545741
36,52,partner,0.1934629523460854
52,36,client,0.1934629523460854
36,77,friend,0.5499225016986924
77,36,friend,0.5499225016986924
36,78,friend,0.631015887786318
78,36,friend,0.631015887786318
36,86,child,0.9
86,36,parent,0.9
36,62,friend,0.6932009831711741
62,36,friend,0.6932009831711741
37,38,parent,0.9
38,37,child,0.9
37,40,father,0.9
40,37,child,0.9
37,57,neighbor,0.11856262457307815
57,37,partner,0.11856262457307815
37,84,father,0.9
84,37,child,0.9
37,58,friend,0.9282686183609874
58,37,friend,0.9282686183609874
37,72,friend,0.86623745695245
72,37,friend,0.86623745695245
37,96,parent,0.9
96,37,child,0.9
38,40,friend,0.9593724943350112
40,38,friend,0.9593724943350112
38,43,client,0.07111071058281881
43,38,neighbor,0.07111071058281881
38,81,partner,0.4483552638752615
81,38,client,0.4483552638752615
38,39,friend,0.7502909683465573
39,38,friend,0.7502909683465573
38,56,child,0.9
56,38,parent,0.9
38,78,acquaintance,0.32693438838703276
78,38,client,0.32693438838703276
39,44,colleague,0.6
44,39,colleague,0.6
39,97,acquaintance,0.43740716807938784
97,39,acquaintance,0.43740716807938784
39,59,neighbor,0.1911276204935039
59,39,client,0.1911276204935039
39,63,client,0.03404578121015178
63,39,client,0.03404578121015178
39,89,father,0.9
89,39,child,0.9
39,90,friend,0.8507813437546426
90,39,friend,0.8507813437546426
39,81,friend,0.5723175164960471
81,39,friend,0.5723175164960471
40,41,friend,0.8668101982762814
41,40,friend,0.8668101982762814
40,42,neighbor,0.06705223043648995
42,40,acquaintance,0.06705223043648995
40,43,colleague,0.6
43,40,colleague,0.6
40,45,partner,0.468826099614575
45,40,neighbor,0.468826099614575
40,82,friend,0.967965961926326
82,40,friend,0.967965961926326
40,98,friend,0.9989835748816496
98,40,friend,0.9989835748816496
41,42,friend,0.7405653639637999
42,41,friend,0.7405653639637999
41,44,friend,0.954983272941765
44,41,friend,0.954983272941765
41,45,colleague,0.6
45,41,colleague,0.6
41,43,partner,0.3109417380148664
43,41,neighbor,0.3109417380148664
41,54,child,0.9
54,41,parent,0.9
41,64,client,0.021974799892478636
64,41,client,0.021974799892478636
42,45,friend,0.7401236654489614
45,42,friend,0.7401236654489614
42,56,friend,0.7987208106431667
56,42,friend,0.7987208106431667
42,88,friend,0.5050074384476549
88,42,friend,0.5050074384476549
42,93,friend,0.8867650752236456
93,42,friend,0.8867650752236456
42,49,neighbor,0.2597960063679488
49,42,client,0.2597960063679488
42,99,friend,0.6207397822801416
99,42,friend,0.6207397822801416
43,44,neighbor,0.34446012874632925
44,43,neighbor,0.34446012874632925
43,48,friend,0.5999891005700327
48,43,friend,0.5999891005700327
43,73,child,0.9
73,43,parent,0.9
44,45,father,0.9
45,44,child,0.9
44,46,friend,0.7369426081195389
46,44,friend,0.7369426081195389
44,47,acquaintance,0.18502535313700474
47,44,client,0.18502535313700474
44,48,partner,0.24835224967161068
48,44,acquaintance,0.24835224967161068
44,54,neighbor,0.2560920485593127
54,44,client,0.2560920485593127
44,79,friend,0.6418908871113589
79,44,friend,0.6418908871113589
44,52,neighbor,0.23366131895595454
52,44,acquaintance,0.23366131895595454
44,59,partner,0.08556105977708028
59,44,client,0.08556105977708028
44,81,partner,0.09016890018793838
81,44,neighbor,0.09016890018793838
44,80,client,0.10202173080507099
80,44,client,0.10202173080507099
44,95,friend,0.6433497772251914
95,44,friend,0.6433497772251914
45,46,neighbor,0.011643383215036107
46,45,acquaintance,0.011643383215036107
45,49,neighbor,0.2904953047953785
49,45,neighbor,0.2904953047953785
45,61,client,0.40485373070896097
61,45,client,0.40485373070896097
45,70,client,0.14715706938408663
70,45,client,0.14715706938408663
45,96,acquaintance,0.2005661455600175
96,45,acquaintance,0.2005661455600175
46,50,partner,0.4723419594217289
50,46,acquaintance,0.4723419594217289
46,51,partner,0.04453520214639267
51,46,acquaintance,0.04453520214639267
46,52,friend,0.8383409243819058
52,46,friend,0.8383409243819058
46,67,friend,0.720424614052748
67,46,friend,0.720424614052748
46,75,friend,0.8684470582609185
75,46,friend,0.8684470582609185
46,53,partner,0.015421910116057258
53,46,acquaintance,0.015421910116057258
46,64,friend,0.6739581021776936
64,46,friend,0.6739581021776936
47,49,friend,0.9688451892312964
49,47,friend,0.9688451892312964
47,50,neighbor,0.4486268091530344
50,47,acquaintance,0.4486268091530344
47,83,parent,0.9
83,47,child,0.9
48,49,client,0.3215246428565497
49,48,partner,0.3215246428565497
48,50,partner,0.4259192101479626
50,48,partner,0.4259192101479626
48,51,friend,0.9247357678405134
51,48,friend,0.9247357678405134
48,52,friend,0.8700486992343968
52,48,friend,0.8700486992343968
48,53,acquaintance,0.10134042292250756
53,48,client,0.10134042292250756
48,73,acquaintance,0.08791628578409799
73,48,partner,0.08791628578409799
48,82,partner,0.49863850886004907
82,48,partner,0.49863850886004907
48,92,client,0.42741254827493474
92,48,acquaintance,0.42741254827493474
49,50,friend,0.5822551025568599
50,49,friend,0.5822551025568599
49,53,client,0.1875381567957473
53,49,acquaintance,0.1875381567957473
49,94,neighbor,0.31494222931887494
94,49,client,0.31494222931887494
50,52,friend,0.5552597578532457
52,50,friend,0.5552597578532457
50,65,acquaintance,0.26557669008264123
65,50,acquaintance,0.26557669008264123
50,87,colleague,0.6
87,50,colleague,0.6
50,68,father,0.9
68,50,child,0.9
51,54,client,0.15690307782827795
54,51,partner,0.15690307782827795
51,55,acquaintance,0.22073448270787133
55,51,partner,0.22073448270787133
51,56,friend,0.8217216617433889
56,51,friend,0.8217216617433889
51,69,mother,0.9
69,51,child,0.9
51,92,partner,0.4765832542957489
92,51,acquaintance,0.4765832542957489
51,90,friend,0.949941340701425
90,51,friend,0.949941340701425
52,53,acquaintance,0.22597941232484475
53,52,neighbor,0.22597941232484475
52,56,neighbor,0.06561265851309639
56,52,acquaintance,0.06561265851309639
52,88,neighbor,0.19538966079254527
88,52,acquaintance,0.19538966079254527
53,54,friend,0.5988665298085426
54,53,friend,0.5988665298085426
53,84,parent,0.9
84,53,child,0.9
53,87,acquaintance,0.168607229984939
87,53,neighbor,0.168607229984939
53,61,partner,0.24003330570811982
61,53,partner,0.24003330570811982
53,74,friend,0.7479355046935077
74,53,friend,0.7479355046935077
54,57,mother,0.9
57,54,child,0.9
54,58,mother,0.9
58,54,child,0.9
54,59,mother,0.9
59,54,child,0.9
54,79,friend,0.5963518783563553
79,54,friend,0.5963518783563553
55,59,neighbor,0.4568076973739025
59,55,partner,0.4568076973739025
55,92,friend,0.5194772641130366
92,55,friend,0.5194772641130366
55,56,friend,0.8810304221848613
56,55,friend,0.8810304221848613
55,79,friend,0.9339860741831759
79,55,friend,0.9339860741831759
55,97,acquaintance,0.29985177316315736
97,55,neighbor,0.29985177316315736
56,57,partner,0.21505116029656296
57,56,acquaintance,0.21505116029656296
56,59,client,0.24463883836598516
59,56,partner,0.24463883836598516
56,61,friend,0.7308537461604563
61,56,friend,0.7308537461604563
56,70,friend,0.6895752660758314
70,56,friend,0.6895752660758314
57,59,colleague,0.6
59,57,colleague,0.6
57,62,client,0.284760843808129
62,57,partner,0.284760843808129
57,85,acquaintance,0.21921545548443294
85,57,acquaintance,0.21921545548443294
57,98,father,0.9
98,57,child,0.9
57,97,client,0.08793269771596246
97,57,client,0.08793269771596246
58,60,client,0.11931620907392787
60,58,acquaintance,0.11931620907392787
58,63,colleague,0.6
63,58,colleague,0.6
59,60,colleague,0.6
60,59,colleague,0.6
59,62,friend,0.7992608558034355
62,59,friend,0.7992608558034355
59,95,client,0.1703005121234753
95,59,neighbor,0.1703005121234753
60,61,child,0.9
61,60,parent,0.9
60,86,child,0.9
86,60,parent,0.9
60,73,friend,0.5795731315076211
73,60,friend,0.5795731315076211
60,67,colleague,0.6
67,60,colleague,0.6
60,98,friend,0.902493587138459
98,60,friend,0.902493587138459
61,63,acquaintance,0.4889267482417185
63,61,acquaintance,0.4889267482417185
61,68,friend,0.517511421437256
68,61,friend,0.517511421437256
61,92,acquaintance,0.1564077873363422
92,61,partner,0.1564077873363422
61,73,child,0.9
73,61,parent,0.9
62,65,client,0.11638698642434026
65,62,acquaintance,0.11638698642434026
62,87,child,0.9
87,62,parent,0.9
62,78,partner,0.15725892381463707
78,62,partner,0.15725892381463707
62,63,friend,0.8948464110385091
63,62,friend,0.8948464110385091
62,66,friend,0.9308843058215529
66,62,friend,0.9308843058215529
62,75,child,0.9
75,62,parent,0.9
63,64,friend,0.9933702112951854
64,63,friend,0.9933702112951854
63,66,partner,0.22591838490429783
66,63,acquaintance,0.22591838490429783
63,68,colleague,0.6
68,63,colleague,0.6
64,68,acquaintance,0.0481884776948413
68,64,neighbor,0.0481884776948413
64,73,colleague,0.6
73,64,colleague,0.6
64,84,parent,0.9
84,64,child,0.9
65,68,partner,0.344913566619369
68,65,partner,0.344913566619369
65,69,friend,0.6693525572317527
69,65,friend,0.6693525572317527
65,92,neighbor,0.3884497800303251
92,65,client,0.3884497800303251
65,79,friend,0.7358327993617537
79,65,friend,0.7358327993617537
66,67,friend,0.5592712326216644
67,66,friend,0.5592712326216644
66,71,child,0.9
71,66,parent,0.9
66,85,acquaintance,0.07270294379423375
85,66,partner,0.07270294379423375
67,69,friend,0.5816748090554438
69,67,friend,0.5816748090554438
67,85,acquaintance,0.16871656631224424
85,67,acquaintance,0.16871656631224424
67,80,child,0.9
80,67,parent,0.9
68,69,friend,0.8622058699930917
69,68,friend,0.8622058699930917
68,70,friend,0.6419205585554756
70,68,friend,0.6419205585554756
68,71,friend,0.8553940319830262
71,68,friend,0.8553940319830262
69,70,client,0.22343278986050052
70,69,neighbor,0.22343278986050052
69,71,child,0.9
71,69,parent,0.9
69,73,child,0.9
73,69,parent,0.9
69,82,colleague,0.6
82,69,colleague,0.6
69,86,child,0.9
86,69,parent,0.9
70,72,friend,0.8099378402231427
72,70,friend,0.8099378402231427
70,73,child,0.9
73,70,parent,0.9
70,74,partner,0.44894352347991906
74,70,neighbor,0.44894352347991906
70,99,friend,0.5172161387330382
99,70,friend,0.5172161387330382
71,72,partner,0.11086990468924107
72,71,neighbor,0.11086990468924107
71,75,acquaintance,0.002898459748708615
75,71,acquaintance,0.002898459748708615
71,98,parent,0.9
98,71,child,0.9
72,73,friend,0.5695959050815802
73,72,friend,0.5695959050815802
72,74,friend,0.9843662901581351
74,72,friend,0.9843662901581351
72,77,friend,0.6850802061757721
77,72,friend,0.6850802061757721
73,74,friend,0.6097957676799315
74,73,friend,0.6097957676799315
73,77,parent,0.9
77,73,child,0.9
73,84,parent,0.9
84,73,child,0.9
74,76,friend,0.7886221413566508
76,74,friend,0.7886221413566508
74,79,partner,0.4838910182950262
79,74,partner,0.4838910182950262
74,85,friend,0.555017827769971
85,74,friend,0.555017827769971
75,79,partner,0.23289767288492091
79,75,neighbor,0.23289767288492091
75,91,father,0.9
91,75,child,0.9
75,88,partner,0.3481383045154483
88,75,client,0.3481383045154483
76,77,neighbor,0.47153296108858334
77,76,neighbor,0.47153296108858334
76,78,friend,0.6094520212031496
78,76,friend,0.6094520212031496
76,80,neighbor,0.38199834415044553
80,76,neighbor,0.38199834415044553
76,82,client,0.10005945715552406
82,76,neighbor,0.10005945715552406
77,79,partner,0.22805033829663057
79,77,partner,0.22805033829663057
77,81,friend,0.7801530180736536
81,77,friend,0.7801530180736536
77,82,partner,0.18293189330862192
82,77,neighbor,0.18293189330862192
78,83,acquaintance,0.4626068435049929
83,78,neighbor,0.4626068435049929
78,90,friend,0.8748395083268273
90,78,friend,0.8748395083268273
78,88,client,0.49363470228831513
88,78,client,0.49363470228831513
78,97,child,0.9
97,78,parent,0.9
79,81,friend,0.9484303486964512
81,79,friend,0.9484303486964512
79,90,neighbor,0.3348515385554653
90,79,neighbor,0.3348515385554653
80,83,father,0.9
83,80,child,0.9
80,84,parent,0.9
84,80,child,0.9
80,89,colleague,0.6
89,80,colleague,0.6
80,91,father,0.9
91,80,child,0.9
81,82,friend,0.9417517887708136
82,81,friend,0.9417517887708136
81,83,parent,0.9
83,81,child,0.9
81,90,partner,0.06614523043440207
90,81,client,0.06614523043440207
81,98,parent,0.9
98,81,child,0.9
82,84,friend,0.5687656036431625
84,82,friend,0.5687656036431625
82,87,child,0.9
87,82,parent,0.9
83,84,acquaintance,0.1333644511356039
84,83,client,0.1333644511356039
83,87,child,0.9
87,83,parent,0.9
83,98,neighbor,0.4931636701580967
98,83,partner,0.4931636701580967
84,86,child,0.9
86,84,parent,0.9
84,87,child,0.9
87,84,parent,0.9
85,88,neighbor,0.33753321638016887
88,85,client,0.33753321638016887
85,90,friend,0.7983558879321575
90,85,friend,0.7983558879321575
86,87,partner,0.17063580983442506
